crop,region,land_size_ha,soil_ph,rainfall_mm,temperature_c,humidity_pct,elevation_m,irrigation,fertilizer_type,yield_tons_per_ha,total_yield_tons,year
maize,South,1.76,7.4,1744,25.86459791750804,92.97699327956656,550,0,mixed,2.842,5.002,2017
groundnut,East,26.57,5.6,1587,23.74756820626646,86.03695843355973,664,1,organic,1.836,48.776,2020
tomato,North,35.41,5.9,607,28.882849895496882,41.03369487336083,346,1,none,15.537,550.165,2022
groundnut,North,16.64,5.6,601,28.727704131633555,48.910778089527305,357,1,none,0.881,14.659,2020
rice,East,10.21,6.6,1849,24.708758731683844,78.10608775347204,678,0,mixed,3.34,34.099,2024
sorghum,South West,21.17,6.1,3562,25.28126419728054,77.55689027469867,438,1,inorganic,2.182,46.202,2018
coffee,Centre,12.55,6.1,1718,23.48045750028103,74.06977811970917,677,0,mixed,0.487,6.107,2024
tomato,Littoral,39.34,5.0,2603,26.024327247699595,72.68407454665459,2,0,mixed,27.356,1076.204,2020
beans,Centre,25.18,7.1,1771,26.639914965194205,75.1048684497144,621,0,none,0.77,19.382,2021
cocoa,South,49.5,6.7,1928,26.873200411554784,80.93109482945121,543,0,inorganic,0.671,33.219,2016
rice,South West,43.14,6.9,3547,26.44680977565156,86.28100351717077,353,1,organic,5.124,221.067,2016
sorghum,East,27.39,5.7,1724,24.432838759373297,87.80023227975678,519,0,organic,1.427,39.085,2022
potato,North West,12.15,7.4,1862,18.142690389705812,79.07451245044088,1412,0,none,9.931,120.666,2017
groundnut,South West,25.61,7.5,3485,23.95436174076761,90.09919774744365,429,0,none,1.512,38.713,2019
sorghum,South,2.16,5.8,1975,25.13590567107912,90.34258955944975,511,0,organic,1.517,3.277,2022
cocoa,Littoral,31.79,6.0,2709,28.83440380123172,89.44051590244223,8,0,organic,0.711,22.6,2017
beans,South,1.65,5.4,1707,25.81522008563928,91.8553837615247,522,0,inorganic,1.236,2.039,2021
tomato,North West,3.06,5.4,1998,18.114601128985427,83.8147270973394,1538,0,mixed,24.655,75.445,2016
maize,North West,22.28,5.4,1856,17.625705560088797,82.23984673115335,1470,0,organic,2.658,59.231,2020
beans,South,40.28,6.8,1967,25.569852627112915,75.00305200642082,590,0,organic,1.223,49.276,2016
plantain,Centre,48.95,5.6,1678,25.929137637799982,71.44808545352154,714,0,inorganic,10.452,511.612,2024
tomato,Centre,6.66,6.9,1717,24.867620221745067,72.79429283345621,672,0,mixed,22.417,149.298,2022
maize,Far North,34.39,6.4,620,32.10054090064284,34.46655854091253,239,0,inorganic,0.507,17.449,2018
maize,Adamawa,43.47,5.3,1067,22.544171826574164,66.30061757870581,801,0,mixed,1.73,75.205,2021
groundnut,East,13.73,7.5,1660,25.471374162290786,75.2326322158183,698,0,none,1.232,16.919,2023
palm_oil,Adamawa,44.47,6.1,1007,21.154676337867055,60.321879696725546,847,0,organic,3.497,155.497,2019
palm_oil,North,22.02,5.0,862,29.253176692654787,40.587946475561274,445,1,mixed,2.344,51.625,2018
cocoyam,Far North,46.79,6.1,338,31.70145082260528,35.548431530621464,306,0,mixed,1.787,83.623,2022
palm_oil,West,41.43,6.8,1723,18.099439005714576,78.34873561342845,1216,1,mixed,5.243,217.205,2021
potato,Adamawa,9.21,5.6,1358,22.3501492490564,63.66838675185113,848,1,none,11.847,109.113,2022
onion,Far North,17.92,7.4,634,33.63240961157613,36.35309269720622,314,0,organic,3.666,65.7,2016
maize,Centre,19.92,6.0,1753,25.926696765349618,84.19070388958143,732,1,organic,2.674,53.267,2017
cassava,West,49.12,7.1,1711,18.9393988881554,71.6592733446636,1174,0,organic,13.704,673.153,2023
coffee,East,5.24,5.4,1673,25.064966491332974,83.91877620879359,521,0,inorganic,0.476,2.495,2022
cassava,Far North,18.64,5.5,542,31.469811765950194,40.06491412457677,387,1,mixed,4.287,79.905,2016
rice,South West,32.54,5.9,3696,25.22918094563479,84.82497950284996,322,1,inorganic,5.088,165.562,2017
rice,Far North,21.14,6.0,604,31.205982716077575,26.81084868067768,398,0,mixed,1.016,21.469,2016
maize,North,25.4,5.2,794,28.187511630968206,38.95388458973335,425,1,none,1.351,34.317,2023
tomato,North,3.62,7.4,649,28.28292895366988,41.8861836243263,432,0,mixed,10.077,36.478,2023
beans,West,46.4,7.0,1421,20.238265700415216,66.64399321368592,1185,1,none,1.287,59.721,2018
tomato,South,6.35,5.8,1768,25.432373053965758,87.56358733375122,488,0,mixed,23.176,147.167,2016
palm_oil,Adamawa,32.71,6.4,1000,20.560968883243603,58.72802138571824,833,0,organic,3.289,107.583,2022
palm_oil,Adamawa,38.73,6.3,1068,22.083318364837904,68.28581289670431,821,1,mixed,3.877,150.156,2017
cassava,South West,2.23,7.4,3525,26.922901709472818,79.41196988170378,412,1,none,16.561,36.93,2019
beans,Adamawa,32.06,5.6,1045,22.249652480816415,68.11073155017951,825,1,mixed,1.027,32.92,2021
cocoyam,Centre,13.39,4.9,1504,25.72703988064999,86.51628964130124,668,0,mixed,6.481,86.783,2024
maize,East,5.24,5.8,1741,25.592082279027146,72.13239302004355,689,0,organic,2.74,14.355,2021
plantain,North,47.1,6.1,810,29.867616865708687,37.967023734248656,375,1,inorganic,5.807,273.494,2018
rice,North,22.93,6.8,948,30.911825568243266,46.95285148758806,355,1,inorganic,1.951,44.73,2020
cocoa,Adamawa,2.33,4.5,1284,21.60472267560926,56.50728597714607,913,1,none,0.444,1.034,2022
plantain,Adamawa,3.97,5.1,1347,20.27947485628809,50.91258126324006,941,0,inorganic,7.547,29.963,2023
cocoa,West,22.77,5.0,1430,20.364942305941433,71.98447676552402,1270,1,none,0.601,13.681,2017
cassava,Littoral,36.48,6.0,2798,27.27003338615976,79.36403175581214,27,1,mixed,18.72,682.91,2020
palm_oil,North,9.95,5.9,943,30.340484674642667,45.95588524459077,462,0,none,2.053,20.426,2023
groundnut,Centre,41.62,4.9,1759,25.50463864813858,79.75897988964016,670,1,organic,1.745,72.63,2020
onion,West,32.77,7.0,1705,18.49733846001137,69.95507488401219,1298,0,organic,15.948,522.624,2016
cocoyam,North,27.58,5.6,700,28.436465580317233,38.45768276397039,326,0,organic,3.594,99.121,2017
groundnut,Far North,46.4,7.5,672,33.66327000331243,40.01481522877242,273,1,none,0.623,28.922,2017
tomato,Centre,40.27,4.8,1670,26.39281263415921,87.9329107666579,649,1,none,29.235,1177.298,2020
cocoa,Littoral,0.51,4.7,2941,26.320919894237456,85.1854544215378,120,1,mixed,0.729,0.372,2019
cocoa,North,19.41,5.1,881,28.094511952067762,54.22224559063215,426,1,inorganic,0.307,5.953,2019
cocoa,Littoral,28.88,7.1,2804,27.033127354356733,79.7906471518336,6,0,none,0.483,13.945,2016
sorghum,South West,7.06,5.5,3506,24.840102754611824,77.2494027931211,360,1,mixed,2.045,14.438,2023
groundnut,North,46.32,6.0,979,29.125770356510117,45.32738609303484,464,0,none,0.651,30.171,2022
cocoa,West,32.99,5.2,1785,20.41361880142523,70.01393628001007,1174,0,inorganic,0.551,18.187,2020
onion,Far North,8.73,6.8,604,31.183090529556765,32.87246591517877,377,0,inorganic,4.432,38.695,2022
maize,North,4.77,7.1,816,31.5624138998138,42.214299664553266,378,1,inorganic,1.338,6.38,2017
groundnut,South,36.83,6.6,1749,26.32754680108768,73.67104197536662,583,1,mixed,2.06,75.859,2024
rice,North West,31.64,5.1,1807,19.765704103280115,80.85713441521526,1499,0,organic,3.657,115.694,2017
cassava,North,24.75,5.2,910,28.98877965103853,48.193500508221376,460,0,inorganic,6.684,165.433,2024
potato,Centre,19.37,5.6,1423,25.042629812138117,73.71135599940939,620,0,organic,14.401,278.943,2016
plantain,Far North,40.62,5.9,440,33.94583643702293,41.27445987092625,205,0,organic,3.231,131.241,2023
rice,Adamawa,48.89,7.2,1110,20.167147597355033,50.6810212723278,957,0,organic,2.221,108.604,2020
coffee,Littoral,22.0,5.4,2874,28.523091917930902,80.85275154184129,33,1,none,0.64,14.076,2024
potato,Centre,18.74,5.0,1577,24.110177228732503,84.18001749076134,655,0,organic,12.932,242.341,2020
cassava,Littoral,33.34,6.1,2735,25.985485775680587,89.92617218822257,-32,1,mixed,18.519,617.417,2018
beans,Littoral,41.48,7.3,2611,27.736415106613766,90.52138188095135,-18,1,none,1.552,64.366,2018
rice,North,37.19,6.6,844,30.99300265942848,40.583823665150064,468,0,none,1.3,48.341,2022
sorghum,West,44.39,5.0,1668,19.056394265685366,74.72665095411809,1146,1,organic,1.489,66.085,2024
sorghum,North,39.64,4.7,803,28.275405302797612,39.66853145522067,446,1,organic,0.693,27.467,2018
cassava,South West,43.74,6.4,3520,23.622917636062514,88.37942980697889,439,1,none,17.986,786.722,2016
cassava,Littoral,35.06,7.3,2983,26.027627261614327,85.83108841209247,133,1,none,16.854,590.915,2016
rice,North,6.9,6.0,630,31.02585368450327,41.874189816416965,463,0,mixed,1.761,12.149,2022
coffee,South West,33.73,6.1,3457,26.348602261185007,86.73796169537754,433,1,none,0.671,22.63,2024
sorghum,South,23.17,5.2,1969,25.041869401384893,76.04252526987275,490,0,mixed,1.559,36.126,2017
maize,North,45.28,5.7,918,30.81425533898644,52.392111953985165,477,1,inorganic,1.299,58.838,2019
cocoa,Centre,26.2,7.3,1428,23.26692319675511,85.24472747398013,761,1,inorganic,0.6,15.719,2016
potato,Littoral,46.97,5.4,2914,25.66683515156923,85.97609668081883,-1,0,inorganic,15.262,716.842,2019
onion,South West,7.48,5.6,3641,23.128736780164953,83.99468748000989,322,1,mixed,23.832,178.265,2020
coffee,North,22.25,5.0,738,30.412017319392174,47.24235858427196,454,1,organic,0.28,6.223,2021
plantain,Centre,1.29,7.1,1766,24.743851147005863,72.24827207626713,716,0,none,8.307,10.716,2016
maize,Littoral,37.88,6.3,2790,25.172589176486717,81.70876870614813,39,1,mixed,3.645,138.059,2022
cassava,North West,26.11,6.0,1768,17.736971460996102,74.92657683675635,1591,0,inorganic,15.519,405.205,2021
potato,South,13.44,6.9,1771,26.082045342401237,87.62335496811058,555,0,mixed,14.571,195.828,2017
cocoa,North West,16.33,7.3,1698,20.20021801542332,81.33274431518333,1544,1,mixed,0.591,9.657,2022
onion,Centre,43.79,7.3,1580,24.253271457715808,74.6189757972312,653,0,inorganic,17.469,764.948,2017
rice,North West,21.69,4.7,1631,20.04196671852062,77.57433781794708,1573,0,inorganic,3.411,73.982,2020
sorghum,South West,35.55,5.1,3414,25.601901809782834,92.34254643765306,463,1,organic,1.988,70.665,2020
maize,East,33.61,5.8,1675,24.640691210981,88.18352154164256,595,0,none,2.014,67.697,2022
tomato,South,46.67,7.2,1776,27.117350520186967,92.7020515145634,439,0,mixed,25.532,1191.578,2016
beans,South,12.1,5.4,1779,24.314253703247967,90.79387489346482,471,1,inorganic,1.475,17.842,2024
palm_oil,Littoral,15.75,6.5,2807,28.975892032809973,83.26613349864104,73,0,mixed,5.603,88.254,2024
cocoyam,Adamawa,9.64,5.7,1392,23.936007843432407,69.06195456639263,975,1,mixed,4.792,46.196,2024
potato,South,37.61,6.1,1822,27.197118192459367,80.81819707034816,580,0,organic,14.961,562.693,2022
tomato,East,32.36,5.5,1845,23.660717173318854,82.82361932696378,519,1,organic,31.937,1033.484,2024
coffee,North,4.55,4.6,850,28.584467865696162,40.86912373035673,416,1,mixed,0.222,1.008,2024
onion,East,27.21,6.6,1588,25.731366359099418,74.88727806216943,537,1,inorganic,21.554,586.494,2016
cocoa,South,40.29,5.1,1679,24.0094616408373,74.17197216729406,476,0,organic,0.621,25.007,2021
groundnut,South West,8.34,7.5,3390,24.583383462799816,75.72326029857919,305,0,mixed,2.024,16.878,2016
potato,South,46.91,6.7,1687,27.982857657982493,90.88845365463057,412,1,organic,17.035,799.093,2016
rice,West,28.75,5.8,1620,21.12407421620659,80.49471189424303,1273,0,inorganic,3.316,95.348,2023
sorghum,North,26.01,7.0,673,30.344368628492965,42.59841657568769,394,1,mixed,0.684,17.789,2016
plantain,South West,12.0,6.5,3433,24.737843231794052,76.77056942688944,390,1,inorganic,13.556,162.668,2018
rice,East,20.03,7.2,1536,22.399252216459324,89.23736924765144,538,0,inorganic,3.765,75.421,2024
cocoa,South West,16.19,7.4,3553,25.031568363954367,91.09475572237929,324,0,mixed,0.656,10.617,2023
plantain,South West,40.76,7.4,3551,23.76560942740821,77.17618387809226,334,1,mixed,14.187,578.266,2020
coffee,South,6.97,5.2,1763,25.85561221501052,76.08200215003576,468,1,none,0.541,3.769,2017
beans,North,17.94,7.5,741,30.831483004911362,41.77514914781318,414,1,inorganic,0.724,12.98,2017
tomato,South,25.29,5.6,1670,25.974242076309505,73.87386059388999,475,0,organic,26.175,661.956,2022
plantain,West,3.0,5.0,1595,20.65218948108899,78.53828679752172,1175,1,organic,10.544,31.632,2023
cocoa,North,47.72,6.6,777,30.951502794721343,49.40094048366934,429,1,mixed,0.287,13.675,2016
palm_oil,Adamawa,27.01,5.2,1149,21.16447059085985,61.80444860265221,933,0,inorganic,3.62,97.779,2018
rice,North,5.81,6.5,788,31.707981669375496,45.35158757201404,307,0,inorganic,1.385,8.045,2021
groundnut,North West,38.53,5.4,1763,17.975744427159544,73.16957793506205,1527,0,mixed,1.798,69.28,2024
cassava,North West,9.29,7.2,1767,20.128880296002492,71.50242459747827,1477,1,organic,15.862,147.359,2021
groundnut,North West,14.52,7.3,1955,17.552638970772602,68.47582091258823,1406,1,none,1.717,24.925,2017
onion,Centre,10.74,5.6,1795,24.6455282767728,69.77193241788696,768,1,inorganic,20.445,219.584,2022
plantain,North West,48.0,5.0,1832,17.93886047538534,68.06207260665983,1509,0,organic,11.207,537.932,2019
sorghum,West,31.74,7.4,1717,21.96902196274568,68.2993999047807,1134,0,mixed,1.415,44.919,2018
beans,West,19.34,6.7,1695,19.879670557013768,83.78694400531023,1223,0,inorganic,1.163,22.485,2016
maize,South West,20.07,6.3,3637,26.283028563176103,75.85435678676023,467,0,organic,3.173,63.687,2018
potato,Adamawa,42.91,5.2,1117,23.606926723259697,60.57721740802721,808,0,organic,9.935,426.311,2017
cassava,Centre,8.84,7.5,1549,24.974043052587476,68.64518338686716,716,1,mixed,13.287,117.457,2024
palm_oil,Far North,0.71,5.2,407,32.17756206585081,44.154955901018766,374,1,mixed,1.348,0.957,2017
maize,Far North,44.16,5.2,461,33.75275649222248,36.98664580009179,346,1,none,0.518,22.891,2017
tomato,Far North,39.7,5.3,300,33.21268413289662,43.62880472217718,356,1,organic,8.568,340.169,2023
palm_oil,South West,28.39,6.6,3630,25.057994113918404,89.89201212503596,383,1,inorganic,5.986,169.95,2018
coffee,South West,10.97,7.4,3463,23.79797668366709,78.02237608142296,361,1,inorganic,0.622,6.819,2019
sorghum,East,46.07,6.6,1574,24.35875132782554,71.32520573507178,625,1,organic,1.76,81.1,2019
maize,North West,39.15,5.1,1745,20.443971916381187,72.57080376251936,1549,0,none,2.027,79.351,2022
tomato,Far North,32.12,5.8,627,33.45223973779294,39.53463078317732,304,1,none,9.766,313.669,2023
plantain,South West,27.99,6.3,3620,23.80995839232746,86.13002717645365,391,0,inorganic,12.976,363.203,2020
cocoyam,West,4.02,6.6,1619,21.33836981854149,78.6181153577347,1261,0,mixed,6.498,26.121,2024
tomato,Littoral,33.14,5.6,2985,27.94661142432998,88.05932371879624,-48,0,inorganic,25.983,861.063,2018
tomato,Adamawa,36.28,4.7,1380,23.845005897757797,59.041432391255405,894,0,mixed,16.175,586.817,2017
coffee,South West,46.33,4.9,3369,26.039991857707847,93.86127987721868,322,1,mixed,0.595,27.588,2019
palm_oil,Adamawa,40.07,7.1,1049,23.3987576289002,66.48133680292055,993,1,organic,4.034,161.632,2017
maize,Adamawa,10.14,6.4,1235,23.81863216789393,50.37235227615638,992,0,none,1.408,14.282,2018
cocoa,North,38.69,7.5,801,31.50139768049778,39.94198678207704,424,0,organic,0.314,12.158,2018
rice,East,18.77,6.3,1682,24.593216674664898,77.52414249297576,650,0,organic,3.61,67.757,2021
groundnut,Adamawa,22.99,7.2,1369,23.16592205560965,50.374596305039915,931,1,inorganic,1.285,29.54,2018
coffee,North,33.65,6.6,667,31.99881383727828,35.717251045141495,351,1,mixed,0.209,7.028,2020
beans,Centre,41.51,5.4,1720,26.890424326247036,69.23001125368761,699,1,mixed,1.437,59.638,2023
cocoyam,South,35.53,7.2,1938,27.987769693622536,84.46819725630559,516,1,inorganic,7.567,268.84,2020
beans,North,14.53,4.6,817,29.191578781804697,47.517851171824745,465,1,inorganic,0.653,9.488,2018
cocoa,Littoral,22.49,4.5,2788,26.735967147852453,79.85958682377421,75,0,inorganic,0.606,13.627,2022
cassava,North,1.68,5.9,602,30.59877823197796,44.15692882961941,422,1,inorganic,6.974,11.717,2021
maize,East,32.08,7.0,1589,23.47289830112471,70.64372836099244,604,0,inorganic,2.697,86.527,2016
coffee,Far North,27.87,5.0,648,33.90885141296205,27.245194407593303,207,0,inorganic,0.161,4.488,2021
rice,Far North,38.61,6.1,507,30.229063920800943,39.34931936364231,294,0,organic,1.114,43.002,2019
tomato,West,23.81,6.0,1790,21.588196148999113,76.43381646620688,1149,1,none,29.745,708.238,2024
cocoa,Far North,32.52,6.4,391,32.9199144963883,29.36753151903574,225,1,none,0.15,4.892,2023
onion,Adamawa,1.8,7.2,1250,23.457869105354778,51.140819689892126,878,1,none,14.661,26.39,2019
rice,South West,36.5,6.1,3370,26.682551673259763,79.13853960487802,385,1,mixed,5.259,191.967,2024
coffee,South West,4.37,6.1,3301,24.501689896043867,76.7202973357022,487,1,organic,0.621,2.714,2021
palm_oil,Adamawa,42.81,4.9,1269,21.049858289007993,56.82411530760068,994,0,mixed,3.174,135.866,2016
onion,West,14.17,5.4,1541,18.390290161792862,73.88610519075772,1132,1,none,19.602,277.761,2022
potato,South,34.66,5.1,1937,26.551879667674292,77.40499415867188,502,0,organic,14.466,501.4,2021
sorghum,Adamawa,9.81,6.8,1093,23.32888821826312,60.016418262700036,904,1,organic,1.127,11.06,2016
rice,West,31.41,6.4,1413,18.894094447757976,84.0186062326832,1177,1,mixed,4.105,128.943,2021
palm_oil,South,34.17,6.2,1629,27.030678199447575,90.6562851741048,443,0,none,4.415,150.857,2016
cassava,Centre,24.82,6.4,1463,24.50397772522317,74.02246354170073,618,1,none,14.743,365.932,2021
rice,Far North,2.79,5.6,615,32.605938147558696,35.022790911479206,252,1,organic,1.125,3.14,2021
palm_oil,South,7.78,7.2,1657,26.49849092560066,79.70711793299037,536,0,mixed,5.026,39.104,2021
maize,East,2.04,7.4,1778,25.25766075297747,76.33733648739903,514,0,none,1.672,3.41,2023
rice,East,19.27,6.1,1525,23.21243194704388,72.70412781893529,670,1,organic,4.548,87.64,2023
tomato,North,22.83,5.4,780,31.64648817019577,48.24583799233717,343,1,inorganic,14.605,333.424,2021
onion,North West,39.62,4.6,1605,20.88785278938359,80.21327138664925,1533,1,none,19.451,770.639,2016
maize,Centre,32.39,6.0,1460,24.821846500401207,81.78866546069771,635,0,organic,2.587,83.808,2020
palm_oil,North West,7.1,5.9,1655,20.2963104284497,68.70733874653803,1532,1,none,5.421,38.491,2016
plantain,Far North,41.59,5.5,690,31.02260501498532,28.140642077887406,262,1,none,4.102,170.619,2019
coffee,North West,38.23,7.2,1624,17.267616071861724,81.44569970565576,1511,0,none,0.422,16.118,2017
beans,Adamawa,26.95,4.6,1004,22.830109310104888,68.19733799095717,884,1,organic,0.975,26.28,2021
tomato,South,3.68,4.9,1767,25.235745582579014,78.21686595930913,424,1,inorganic,33.449,123.091,2021
palm_oil,Littoral,44.87,5.5,2967,28.294235369005854,82.53017384116583,113,0,inorganic,5.512,247.337,2018
maize,Far North,18.4,4.7,427,31.65501406737206,25.461597864852042,383,0,none,0.58,10.679,2016
maize,Centre,18.45,4.6,1408,26.55467956102686,68.43056412711944,685,0,none,1.689,31.17,2016
coffee,South,20.13,6.0,1815,24.466384514165448,77.4063442956014,449,0,none,0.383,7.707,2017
beans,Centre,35.33,5.5,1715,26.714391807936593,86.89989626699101,727,0,mixed,1.154,40.788,2020
maize,Littoral,17.15,7.2,2771,26.23918563154514,91.78246969124555,-36,0,inorganic,2.949,50.575,2018
potato,Littoral,37.18,6.3,2761,26.6104939493163,78.38340883239232,-7,1,inorganic,19.015,706.991,2020
tomato,Far North,6.56,6.8,345,32.93531872363325,31.58114229986834,391,1,none,7.724,50.67,2016
coffee,East,29.1,6.1,1880,22.41110926824762,70.89643012378774,525,0,mixed,0.533,15.505,2018
cocoa,Far North,17.93,6.7,566,30.639624285520526,29.56338278651005,304,1,organic,0.225,4.032,2018
onion,Far North,38.27,4.9,304,30.356769579785453,44.191014557933485,271,1,none,4.678,179.01,2023
cocoyam,Centre,43.65,5.0,1717,25.14832236167289,80.85386397398554,637,0,inorganic,6.514,284.348,2018
coffee,West,26.06,5.5,1627,20.242887634126493,73.12175814859916,1257,0,none,0.319,8.321,2023
beans,Adamawa,37.38,5.4,1143,22.274453998386154,51.099991924549684,979,1,none,0.926,34.63,2018
onion,South,47.85,7.1,1642,26.93764945674782,88.69722850607006,590,1,organic,22.985,1099.834,2019
plantain,Far North,4.93,7.1,436,32.165740331528035,32.51895791377622,351,1,none,3.078,15.175,2016
potato,North West,37.57,6.8,1855,20.610969251386543,68.11986280588083,1477,1,mixed,15.513,582.825,2016
cocoa,Littoral,46.23,5.3,2965,25.6443597512295,72.3245043208414,-3,1,mixed,0.725,33.499,2024
plantain,Littoral,8.34,5.9,2943,25.572986141077944,85.33566093223342,103,1,organic,13.461,112.262,2017
rice,Centre,13.59,6.2,1660,25.2039807300904,74.0678042939297,654,0,mixed,3.125,42.468,2019
palm_oil,West,15.77,7.0,1570,19.491333957456177,71.8256905268822,1172,1,inorganic,4.502,70.989,2021
groundnut,Far North,10.66,7.2,638,31.67302532177635,44.97255298062679,248,0,inorganic,0.464,4.942,2018
rice,West,40.23,7.4,1673,18.159166112079372,66.68101216411301,1158,0,inorganic,2.933,118.004,2018
coffee,North West,6.65,6.3,1796,18.04000589874418,75.04165450152597,1530,1,organic,0.577,3.836,2022
onion,West,17.26,6.7,1727,20.035550097028754,72.39237298863209,1244,1,organic,20.98,362.118,2023
cocoa,Far North,9.74,4.9,490,33.942423431464334,27.85066372060193,300,1,none,0.177,1.725,2020
groundnut,East,38.29,6.9,1596,25.487487922694765,88.09939516882423,542,1,organic,1.999,76.555,2016
groundnut,South West,49.9,5.2,3577,23.43519446629721,82.54971219052163,448,1,inorganic,2.277,113.606,2018
cocoyam,North,29.27,4.9,965,31.2298602034083,49.66717576234363,452,1,organic,3.637,106.461,2019
coffee,West,14.08,7.3,1412,21.119231904810476,77.46746744559047,1214,1,organic,0.511,7.194,2017
cocoa,North,32.98,7.4,853,29.30447146433525,36.01411685292541,453,1,mixed,0.335,11.047,2016
onion,Far North,13.48,6.6,654,31.950272553060557,43.00701830232401,359,1,mixed,6.421,86.562,2017
palm_oil,South West,18.43,5.7,3522,24.3470152276657,83.22326437973048,466,0,organic,6.073,111.919,2024
cocoa,Far North,14.02,5.5,552,31.670338218167032,32.175973109392395,277,1,inorganic,0.224,3.136,2023
potato,East,49.8,4.7,1509,23.868933183099525,89.73150586925932,601,1,none,14.823,738.171,2022
beans,North,2.35,4.7,891,30.42479100244865,52.526521238846655,393,1,none,0.576,1.354,2021
cocoyam,East,44.19,6.3,1843,23.209875743296458,74.213495768611,614,1,none,7.819,345.522,2024
coffee,South,37.82,6.9,1786,25.906589758654007,86.2740289291614,495,1,mixed,0.607,22.968,2018
palm_oil,North,27.9,5.2,669,31.57429977444159,41.308760363535555,323,0,inorganic,2.132,59.472,2020
sorghum,North West,34.09,5.1,1783,18.24002631315743,81.44818309001317,1464,1,organic,1.728,58.919,2018
potato,East,10.82,5.2,1577,25.20653246083236,89.16029396255686,532,1,none,16.203,175.313,2016
cassava,North,33.51,6.2,646,31.869633392026923,42.98603886226742,492,1,inorganic,6.145,205.91,2024
cassava,Littoral,14.13,5.2,2971,27.659140936155858,81.47592486099727,-20,1,organic,17.064,241.116,2016
plantain,South West,42.88,6.0,3600,25.66097999299528,79.34181964146669,454,0,inorganic,12.06,517.151,2023
plantain,Littoral,3.06,6.2,2837,27.70316931112847,86.16934356952244,-47,1,none,14.142,43.275,2017
coffee,Far North,12.81,4.7,369,32.41818273813587,29.332738769439185,272,1,none,0.182,2.337,2018
potato,North West,4.39,4.6,1995,17.02407232765164,81.80329988875404,1491,1,none,16.537,72.597,2019
maize,Adamawa,17.25,5.4,1201,21.39554916662121,60.579297032751874,986,1,organic,2.128,36.7,2018
cassava,East,5.86,5.2,1823,25.081921649403927,89.53199446191384,521,0,inorganic,13.845,81.13,2018
potato,South West,37.64,5.6,3671,26.875010062476385,81.40257923594307,392,1,inorganic,18.82,708.379,2019
maize,West,4.82,6.2,1769,21.89728191482279,70.70245396972261,1259,1,mixed,2.868,13.825,2021
maize,Centre,14.3,7.1,1774,25.614150497506273,77.07709932143652,796,0,mixed,2.63,37.615,2019
maize,North West,43.79,6.6,1704,20.70424537651601,84.40830147678759,1495,0,organic,2.995,131.153,2023
groundnut,East,33.63,5.3,1861,25.493568282173133,74.10366337607465,649,0,mixed,1.603,53.903,2017
tomato,North,15.0,4.5,775,30.318192924540394,50.97509922513363,387,1,organic,14.729,220.942,2017
onion,North West,10.05,5.0,1773,20.150832045441675,86.8813625777369,1599,1,none,20.924,210.288,2022
onion,South West,39.14,5.8,3373,23.69178333140271,85.3195815631213,355,0,inorganic,22.43,877.901,2022
sorghum,South,45.43,5.9,1995,25.49883545247892,76.10065570336899,488,1,organic,1.897,86.201,2024
cocoyam,South West,48.2,7.1,3599,25.620632020390055,93.53438845604664,359,1,inorganic,8.302,400.142,2019
sorghum,North,11.4,7.1,826,28.406092156133028,52.83571048416937,354,0,none,0.424,4.838,2022
coffee,West,18.65,7.0,1765,21.273542366933075,82.3619149352787,1284,1,none,0.479,8.94,2019
rice,Centre,49.56,6.9,1623,23.04117529446059,80.3059516678211,794,0,none,1.906,94.481,2024
maize,Far North,4.95,5.5,492,33.24664463343446,36.225662152066306,286,0,inorganic,0.752,3.725,2022
sorghum,Centre,32.62,5.7,1651,25.73651098165279,70.81591550369356,634,0,none,0.932,30.4,2022
cocoyam,Centre,14.63,5.6,1792,26.18359714461972,80.15384423175776,663,1,none,7.218,105.596,2024
palm_oil,Centre,3.96,6.3,1644,25.78600565405233,78.3240025929123,763,0,inorganic,4.986,19.746,2016
plantain,South,30.39,5.4,1762,24.671501547769537,90.22461328436806,461,0,inorganic,10.97,333.368,2020
onion,North West,43.58,6.2,1846,18.47939171033154,73.39735662203665,1407,0,mixed,19.311,841.552,2022
cocoyam,Adamawa,24.13,5.4,1218,21.437274476047094,54.97696411065186,807,1,organic,5.086,122.718,2022
cocoa,North West,33.13,5.5,1751,20.498573828749272,74.87010018226594,1578,0,mixed,0.582,19.293,2018
groundnut,Littoral,6.67,5.1,2888,27.319606644895444,76.3544231898872,14,1,organic,2.132,14.218,2022
cassava,Centre,34.35,6.4,1424,26.424435238201582,74.69487601218587,702,1,none,13.688,470.198,2020
cassava,Adamawa,20.54,4.8,1017,21.334626379145405,65.01501532211256,924,1,mixed,10.414,213.901,2018
sorghum,Far North,5.38,5.3,689,31.37960475194146,37.25273205217796,341,0,inorganic,0.336,1.805,2018
rice,North,27.24,7.0,899,30.180484296064495,45.294698776708714,439,1,mixed,1.966,53.564,2017
potato,South,30.5,4.9,1767,25.547459958471325,82.88188880345467,498,0,organic,14.072,429.185,2019
potato,Adamawa,6.22,5.0,1263,22.987720686641207,62.150380316990734,901,1,mixed,10.857,67.528,2020
cocoyam,Littoral,3.71,5.0,2777,25.591684062764156,87.49220861133847,102,0,organic,7.426,27.55,2018
potato,Adamawa,27.45,4.5,1268,23.731037200140637,68.13393123296342,942,0,organic,9.665,265.313,2021
